cut_idx,fPhase,canon_tt,cut_delay
19047,1,5439, 29.040001
19048,0,369098751, -1.000000
19048,1,87, -1.000000
19049,0,369098751, -1.000000
19049,1,87, -1.000000
19050,0,369098751, -1.000000
19050,1,87, -1.000000
19051,0,369098751, -1.000000
19051,1,87, -1.000000
19052,0,33554431, 30.549999
19052,1,127, 30.360001
19053,0,33554431, 30.549999
19053,1,127, 30.360001
19054,0,19136511, -1.000000
19054,1,14271, -1.000000
19055,0,19136511, -1.000000
19055,1,14271, -1.000000
19056,0,33554431, 30.549999
19056,1,127, 30.360001
19057,0,33554431, 30.549999
19057,1,127, 30.360001
19058,0,536870911, -1.000000
19058,1,7, -1.000000
19059,0,536870911, -1.000000
19059,1,7, -1.000000
19060,0,536870911, -1.000000
19060,1,7, -1.000000
19061,0,536870911, -1.000000
19061,1,7, -1.000000
19062,0,2004318071, 17.670000
19062,1,286331153, 24.280001
19063,0,1465341783, 21.020000
19063,1,353703189, 21.030001
19064,0,2139062143, 21.379999
19064,1,16843009, 26.600000
19065,0,1431786839, 28.330000
19065,1,357897557, 25.270000
19066,0,1431786839, 28.330000
19066,1,357897557, 25.270000
19067,0,2004842367, 24.190001
19067,1,17891601, 26.000000
19068,0,1431655767, -1.000000
19068,1,357913941, -1.000000
19069,0,858993535, -1.000000
19069,1,20132659, -1.000000
19070,0,858993535, -1.000000
19070,1,20132659, -1.000000
19071,0,858993535, -1.000000
19071,1,20132659, -1.000000
19072,0,858993535, -1.000000
19072,1,20132659, -1.000000
19073,0,2004318079, 30.549999
19073,1,17895697, 30.360001
19074,0,2004318079, 30.549999
19074,1,17895697, 30.360001
19075,0,2004318071, 27.879999
19075,1,286331153, 18.620001
19076,0,1465341783, 21.020000
19076,1,353703189, 26.590000
19077,0,2139062143, 31.150000
19077,1,16843009, 22.879999
19078,0,1431786839, 28.330000
19078,1,357897557, 25.270000
19079,0,1431786839, 25.920000
19079,1,357897557, 32.410000
19080,0,2004842367, 24.190001
19080,1,17891601, 26.000000
19081,0,1431655767, -1.000000
19081,1,357913941, -1.000000
19082,0,858994495, -1.000000
19082,1,51589939, -1.000000
19083,0,859255615, -1.000000
19083,1,53678899, -1.000000
19084,0,859010943, -1.000000
19084,1,17904435, -1.000000
19085,0,926365503, -1.000000
19085,1,51581715, -1.000000
19086,0,858993535, -1.000000
19086,1,20132659, -1.000000
19087,0,858994495, -1.000000
19087,1,51589939, -1.000000
19088,0,2004318079, 30.549999
19088,1,17895697, 30.360001
19089,0,2004318079, 30.549999
19089,1,17895697, 30.360001
19090,0,2004318071, 27.879999
19090,1,286331153, 18.620001
19091,0,1465341783, 21.020000
19091,1,353703189, 26.590000
19092,0,2139062143, 31.150000
19092,1,16843009, 22.879999
19093,0,1431786839, 28.330000
19093,1,357897557, 25.270000
19094,0,1431786839, 25.920000
19094,1,357897557, 32.410000
19095,0,2004842367, 24.190001
19095,1,17891601, 26.000000
19096,0,1431655767, -1.000000
19096,1,357913941, -1.000000
19097,0,858994495, -1.000000
19097,1,51589939, -1.000000
19098,0,859255615, -1.000000
19098,1,53678899, -1.000000
19099,0,859010943, -1.000000
19099,1,17904435, -1.000000
19100,0,926365503, -1.000000
19100,1,51581715, -1.000000
19101,0,858993535, -1.000000
19101,1,20132659, -1.000000
19102,0,858994495, -1.000000
19102,1,51589939, -1.000000
19103,0,2004318079, 30.549999
19103,1,17895697, 30.360001
19104,0,2004318079, 30.549999
19104,1,17895697, 30.360001
19105,0,2004318071, 17.670000
19105,1,286331153, 24.280001
19106,0,522133279, 21.020000
19106,1,117901063, 26.590000
19107,0,522133279, 21.020000
19107,1,117901063, 26.590000
19108,0,33489407, 25.920000
19108,1,8323199, 32.410000
19109,0,19071267, -1.000000
19109,1,935278527, -1.000000
19110,0,33489407, 25.920000
19110,1,8323199, 32.410000
19111,0,369038847, -1.000000
19111,1,5701719, -1.000000
19112,0,369038847, -1.000000
19112,1,5701719, -1.000000
19113,0,56034135, 23.030001
19113,1,356455743, 30.080000
19114,0,17900339, -1.000000
19114,1,859290559, -1.000000
19115,0,17956863, -1.000000
19115,1,30591, -1.000000
19116,0,19079971, -1.000000
19116,1,926365631, -1.000000
19117,0,17956863, -1.000000
19117,1,30591, -1.000000
19118,0,357957631, -1.000000
19118,1,21847, -1.000000
19119,0,357957631, -1.000000
19119,1,21847, -1.000000
19120,0,357957631, -1.000000
19120,1,21847, -1.000000
19121,0,357957631, -1.000000
19121,1,21847, -1.000000
19122,0,1117983, 28.980000
19122,1,118454271, 28.770000
19123,0,987423, 28.980000
19123,1,125243391, 28.770000
19124,0,53696375, -1.000000
19124,1,286602047, -1.000000
19125,0,56055639, -1.000000
19125,1,353703231, -1.000000
19126,0,2004318071, 17.670000
19126,1,286331153, 24.280001
19127,0,1465341783, 21.020000
19127,1,353703189, 26.590000
19128,0,2139062143, 21.379999
19128,1,16843009, 22.879999
19129,0,1431786839, 25.920000
19129,1,357897557, 25.270000
19130,0,1431786839, 25.920000
19130,1,357897557, 32.410000
19131,0,2004842367, 24.190001
19131,1,17891601, 35.830002
19132,0,1431655767, -1.000000
19132,1,357913941, -1.000000
19133,0,858994495, -1.000000
19133,1,51589939, -1.000000
19134,0,859255615, -1.000000
19134,1,53678899, -1.000000
19135,0,859010943, -1.000000
19135,1,17904435, -1.000000
19136,0,926365503, -1.000000
19136,1,51581715, -1.000000
19137,0,858993535, -1.000000
19137,1,20132659, -1.000000
19138,0,858994495, -1.000000
19138,1,51589939, -1.000000
19139,0,2004318079, 30.549999
19139,1,17895697, 30.360001
19140,0,2004318079, 30.549999
19140,1,17895697, 30.360001
19141,0,2004318071, 17.670000
19141,1,286331153, 24.280001
19142,0,1465341783, 21.020000
19142,1,353703189, 26.590000
19143,0,2139062143, 21.379999
19143,1,16843009, 22.879999
19144,0,1431786839, 25.920000
19144,1,357897557, 25.270000
19145,0,1431786839, 25.920000
19145,1,357897557, 32.410000
19146,0,2004842367, 24.190001
19146,1,17891601, 35.830002
19147,0,1431655767, -1.000000
19147,1,357913941, -1.000000
19148,0,858994495, -1.000000
19148,1,51589939, -1.000000
19149,0,859255615, -1.000000
19149,1,53678899, -1.000000
19150,0,859010943, -1.000000
19150,1,17904435, -1.000000
19151,0,926365503, -1.000000
19151,1,51581715, -1.000000
19152,0,858993535, -1.000000
19152,1,20132659, -1.000000
19153,0,858994495, -1.000000
19153,1,51589939, -1.000000
19154,0,2004318079, 30.549999
19154,1,17895697, 30.360001
19155,0,2004318079, 30.549999
19155,1,17895697, 30.360001
19156,0,2004318071, 17.670000
19156,1,286331153, 24.280001
19157,0,522133279, 21.020000
19157,1,117901063, 26.590000
19158,0,522133279, 21.020000
19158,1,117901063, 26.590000
19159,0,33489407, 25.920000
19159,1,8323199, 32.410000
19160,0,19071267, -1.000000
19160,1,935278527, -1.000000
19161,0,33489407, 25.920000
19161,1,8323199, 32.410000
19162,0,369038847, -1.000000
19162,1,5701719, -1.000000
19163,0,369038847, -1.000000
19163,1,5701719, -1.000000
19164,0,56034135, 29.410000
19164,1,356455743, 22.709999
19165,0,17900339, -1.000000
19165,1,859290559, -1.000000
19166,0,17956863, -1.000000
19166,1,30591, -1.000000
19167,0,19079971, -1.000000
19167,1,926365631, -1.000000
19168,0,17956863, -1.000000
19168,1,30591, -1.000000
19169,0,357957631, -1.000000
19169,1,21847, -1.000000
19170,0,357957631, -1.000000
19170,1,21847, -1.000000
19171,0,357957631, -1.000000
19171,1,21847, -1.000000
19172,0,357957631, -1.000000
19172,1,21847, -1.000000
19173,0,1117983, 28.980000
19173,1,118454271, 28.770000
19174,0,987423, 28.980000
19174,1,125243391, 28.770000
19175,0,53696375, -1.000000
19175,1,286602047, -1.000000
19176,0,56055639, -1.000000
19176,1,353703231, -1.000000
19177,0,2004318071, 17.670000
19177,1,286331153, 18.620001
19178,0,2139062143, 21.379999
19178,1,16843009, 26.600000
19179,0,2139062143, 21.379999
19179,1,16843009, 26.600000
19180,0,536813567, 24.190001
19180,1,458759, 35.830002
19181,0,536813567, 24.190001
19181,1,458759, 35.830002
19182,0,536813567, 24.190001
19182,1,458759, 35.830002
19183,0,536813567, 24.190001
19183,1,458759, 35.830002
19184,0,2147450879, 23.370001
19184,1,65537, 28.690001
19185,0,56098815, 36.279999
19185,1,5439, 29.040001
19186,0,56098815, 28.690001
19186,1,5439, 37.939999
19187,0,369098751, -1.000000
19187,1,87, -1.000000
19188,0,369098751, -1.000000
19188,1,87, -1.000000
19189,0,369098751, -1.000000
19189,1,87, -1.000000
19190,0,369098751, -1.000000
19190,1,87, -1.000000
19191,0,33554431, 30.549999
19191,1,127, 30.360001
19192,0,33554431, 30.549999
19192,1,127, 30.360001
19193,0,19136511, -1.000000
19193,1,14271, -1.000000
19194,0,19136511, -1.000000
19194,1,14271, -1.000000
19195,0,33554431, 30.549999
19195,1,127, 30.360001
19196,0,33554431, 30.549999
19196,1,127, 30.360001
19197,0,536870911, -1.000000
19197,1,7, -1.000000
19198,0,536870911, -1.000000
19198,1,7, -1.000000
19199,0,536870911, -1.000000
19199,1,7, -1.000000
19200,0,536870911, -1.000000
19200,1,7, -1.000000
19201,0,2004318071, 17.670000
19201,1,286331153, 24.280001
19202,0,1465341783, 21.020000
19202,1,353703189, 26.590000
19203,0,2139062143, 21.379999
19203,1,16843009, 26.600000
19204,0,1431786839, 28.330000
19204,1,357897557, 25.270000
19205,0,1431786839, 28.330000
19205,1,357897557, 25.270000
19206,0,2004842367, 24.190001
19206,1,17891601, 35.830002
19207,0,1431655767, -1.000000
19207,1,357913941, -1.000000
19208,0,252645247, -1.000000
19208,1,17764111, -1.000000
19209,0,858993535, -1.000000
19209,1,20132659, -1.000000
19210,0,252645247, -1.000000
19210,1,17764111, -1.000000
19211,0,858993535, -1.000000
19211,1,20132659, -1.000000
19212,0,2004318079, 30.549999
19212,1,17895697, 30.360001
19213,0,2004318079, 30.549999
19213,1,17895697, 30.360001
19214,0,2004318071, 17.670000
19214,1,286331153, 24.280001
19215,0,926365495, 25.350000
19215,1,320017171, 21.030001
19216,0,522133279, 25.350000
19216,1,117901063, 21.030001
19217,0,253693727, 25.920000
19217,1,118425359, 32.410000
19218,0,19071267, -1.000000
19218,1,935278527, -1.000000
19219,0,33489407, 28.330000
19219,1,8323199, 25.270000
19220,0,930559863, -1.000000
19220,1,286462227, -1.000000
19221,0,369038847, -1.000000
19221,1,5701719, -1.000000
19222,0,56034135, 29.410000
19222,1,356455743, 22.709999
19223,0,19079971, -1.000000
19223,1,926365631, -1.000000
19224,0,253697823, -1.000000
19224,1,117901071, -1.000000
19225,0,17900339, -1.000000
19225,1,859290559, -1.000000
19226,0,17956863, -1.000000
19226,1,30591, -1.000000
19227,0,930576247, -1.000000
19227,1,286331155, -1.000000
19228,0,357957631, -1.000000
19228,1,21847, -1.000000
19229,0,930576247, -1.000000
19229,1,286331155, -1.000000
19230,0,357957631, -1.000000
19230,1,21847, -1.000000
19231,0,987423, 35.500000
19231,1,125243391, 28.770000
19232,0,1117983, 35.500000
19232,1,118454271, 28.770000
19233,0,56055639, -1.000000
19233,1,353703231, -1.000000
19234,0,53696375, -1.000000
19234,1,286602047, -1.000000
19235,0,2004318071, 17.670000
19235,1,286331153, 24.280001
19236,0,1465341783, 21.020000
19236,1,353703189, 26.590000
19237,0,2139062143, 21.379999
19237,1,16843009, 26.600000
19238,0,1431786839, 25.920000
19238,1,357897557, 25.270000
19239,0,1431786839, 25.920000
19239,1,357897557, 32.410000
19240,0,2004842367, 24.190001
19240,1,17891601, 35.830002
19241,0,1431655767, -1.000000
19241,1,357913941, -1.000000
19242,0,858994495, -1.000000
19242,1,51589939, -1.000000
19243,0,859255615, -1.000000
19243,1,53678899, -1.000000
19244,0,858994623, -1.000000
19244,1,19084083, -1.000000
19245,0,859257663, -1.000000
19245,1,51585843, -1.000000
19246,0,858993535, -1.000000
19246,1,20132659, -1.000000
19247,0,858994495, -1.000000
19247,1,51589939, -1.000000
19248,0,2004318079, 30.549999
19248,1,17895697, 30.360001
19249,0,2004318079, 30.549999
19249,1,17895697, 30.360001
19250,0,2004318071, 17.670000
19250,1,286331153, 24.280001
19251,0,1465341783, 21.020000
19251,1,353703189, 26.590000
19252,0,2139062143, 21.379999
19252,1,16843009, 26.600000
19253,0,1431786839, 25.920000
19253,1,357897557, 25.270000
19254,0,1431786839, 25.920000
19254,1,357897557, 32.410000
19255,0,2004842367, 24.190001
19255,1,17891601, 35.830002
19256,0,1431655767, -1.000000
19256,1,357913941, -1.000000
19257,0,858994495, -1.000000
19257,1,51589939, -1.000000
19258,0,859255615, -1.000000
19258,1,53678899, -1.000000
19259,0,859010943, -1.000000
19259,1,17904435, -1.000000
19260,0,926365503, -1.000000
19260,1,51581715, -1.000000
19261,0,858993535, -1.000000
19261,1,20132659, -1.000000
19262,0,858994495, -1.000000
19262,1,51589939, -1.000000
19263,0,2004318079, 30.549999
19263,1,17895697, 30.360001
19264,0,2004318079, 30.549999
19264,1,17895697, 30.360001
19265,0,2004318071, 17.670000
19265,1,286331153, 24.280001
19266,0,522133279, 25.350000
19266,1,117901063, 21.030001
19267,0,522133279, 25.350000
19267,1,117901063, 21.030001
19268,0,33489407, 25.920000
19268,1,8323199, 25.270000
19269,0,19071267, -1.000000
19269,1,935278527, -1.000000
19270,0,33489407, 25.920000
19270,1,8323199, 25.270000
19271,0,369038847, -1.000000
19271,1,5701719, -1.000000
19272,0,369038847, -1.000000
19272,1,5701719, -1.000000
19273,0,56034135, 29.410000
19273,1,356455743, 22.709999
19274,0,17900339, -1.000000
19274,1,859290559, -1.000000
19275,0,17956863, -1.000000
19275,1,30591, -1.000000
19276,0,19079971, -1.000000
19276,1,926365631, -1.000000
19277,0,17956863, -1.000000
19277,1,30591, -1.000000
19278,0,357957631, -1.000000
19278,1,21847, -1.000000
19279,0,357957631, -1.000000
19279,1,21847, -1.000000
19280,0,357957631, -1.000000
19280,1,21847, -1.000000
19281,0,357957631, -1.000000
19281,1,21847, -1.000000
19282,0,1117983, 35.500000
19282,1,118454271, 28.770000
19283,0,987423, 35.500000
19283,1,125243391, 28.770000
19284,0,53696375, -1.000000
19284,1,286602047, -1.000000
19285,0,56055639, -1.000000
19285,1,353703231, -1.000000
19286,0,2004318071, 17.670000
19286,1,286331153, 24.280001
19287,0,1465341783, 21.020000
19287,1,353703189, 26.590000
19288,0,2139062143, 31.150000
19288,1,16843009, 26.600000
19289,0,1431786839, 28.330000
19289,1,357897557, 25.270000
19290,0,1431786839, 25.920000
19290,1,357897557, 32.410000
19291,0,2004842367, 24.190001
19291,1,17891601, 35.830002
19292,0,1431655767, -1.000000
19292,1,357913941, -1.000000
19293,0,858994495, -1.000000
19293,1,51589939, -1.000000
19294,0,859255615, -1.000000
19294,1,53678899, -1.000000
19295,0,859010943, -1.000000
19295,1,17904435, -1.000000
19296,0,926365503, -1.000000
19296,1,51581715, -1.000000
19297,0,858993535, -1.000000
19297,1,20132659, -1.000000
19298,0,858994495, -1.000000
19298,1,51589939, -1.000000
19299,0,2004318079, 30.549999
19299,1,17895697, 30.360001
19300,0,2004318079, 30.549999
19300,1,17895697, 30.360001
19301,0,2004318071, 17.670000
19301,1,286331153, 24.280001
19302,0,1465341783, 21.020000
19302,1,353703189, 26.590000
19303,0,2139062143, 31.150000
19303,1,16843009, 26.600000
19304,0,1431786839, 28.330000
19304,1,357897557, 25.270000
19305,0,1431786839, 25.920000
19305,1,357897557, 32.410000
19306,0,2004842367, 24.190001
19306,1,17891601, 35.830002
19307,0,1431655767, -1.000000
19307,1,357913941, -1.000000
19308,0,858994495, -1.000000
19308,1,51589939, -1.000000
19309,0,859255615, -1.000000
19309,1,53678899, -1.000000
19310,0,859010943, -1.000000
19310,1,17904435, -1.000000
19311,0,926365503, -1.000000
19311,1,51581715, -1.000000
19312,0,858993535, -1.000000
19312,1,20132659, -1.000000
19313,0,858994495, -1.000000
19313,1,51589939, -1.000000
19314,0,2004318079, 30.549999
19314,1,17895697, 30.360001
19315,0,2004318079, 30.549999
19315,1,17895697, 30.360001
19316,0,2004318071, 17.670000
19316,1,286331153, 24.280001
19317,0,522133279, 25.350000
19317,1,117901063, 21.030001
19318,0,522133279, 25.350000
19318,1,117901063, 21.030001
19319,0,33489407, 25.920000
19319,1,8323199, 32.410000
19320,0,19071267, -1.000000
19320,1,935278527, -1.000000
19321,0,33489407, 25.920000
19321,1,8323199, 32.410000
19322,0,369038847, -1.000000
19322,1,5701719, -1.000000
19323,0,369038847, -1.000000
19323,1,5701719, -1.000000
19324,0,56034135, 29.410000
19324,1,356455743, 22.709999
19325,0,17900339, -1.000000
19325,1,859290559, -1.000000
19326,0,17956863, -1.000000
19326,1,30591, -1.000000
19327,0,19079971, -1.000000
19327,1,926365631, -1.000000
19328,0,17956863, -1.000000
19328,1,30591, -1.000000
19329,0,357957631, -1.000000
19329,1,21847, -1.000000
19330,0,357957631, -1.000000
19330,1,21847, -1.000000
19331,0,357957631, -1.000000
19331,1,21847, -1.000000
19332,0,357957631, -1.000000
19332,1,21847, -1.000000
19333,0,1117983, 35.500000
19333,1,118454271, 28.770000
19334,0,987423, 35.500000
19334,1,125243391, 28.770000
19335,0,53696375, -1.000000
19335,1,286602047, -1.000000
19336,0,56055639, -1.000000
19336,1,353703231, -1.000000
19337,0,2004318071, 17.670000
19337,1,286331153, 24.280001
19338,0,2139062143, 21.379999
19338,1,16843009, 26.600000
19339,0,2139062143, 31.150000
19339,1,16843009, 26.600000
19340,0,536813567, 24.190001
19340,1,458759, 26.000000
19341,0,536813567, 31.780001
19341,1,458759, 26.000000
19342,0,536813567, 24.190001
19342,1,458759, 26.000000
19343,0,536813567, 31.780001
19343,1,458759, 26.000000
19344,0,2147450879, 23.370001
19344,1,65537, 28.690001
19345,0,56098815, 28.690001
19345,1,5439, 29.040001
19346,0,56098815, 36.279999
19346,1,5439, 29.040001
19347,0,369098751, -1.000000
19347,1,87, -1.000000
19348,0,369098751, -1.000000
19348,1,87, -1.000000
19349,0,369098751, -1.000000
19349,1,87, -1.000000
19350,0,369098751, -1.000000
19350,1,87, -1.000000
19351,0,33554431, 30.549999
19351,1,127, 30.360001
19352,0,33554431, 30.549999
19352,1,127, 30.360001
19353,0,19136511, -1.000000
19353,1,14271, -1.000000
19354,0,19136511, -1.000000
19354,1,14271, -1.000000
19355,0,33554431, 30.549999
19355,1,127, 30.360001
19356,0,33554431, 30.549999
19356,1,127, 30.360001
19357,0,536870911, -1.000000
19357,1,7, -1.000000
19358,0,536870911, -1.000000
19358,1,7, -1.000000
19359,0,536870911, -1.000000
19359,1,7, -1.000000
19360,0,536870911, -1.000000
19360,1,7, -1.000000
19361,0,2004318071, 17.670000
19361,1,286331153, 24.280001
19362,0,1465341783, 25.350000
19362,1,353703189, 21.030001
19363,0,2139062143, 21.379999
19363,1,16843009, 26.600000
19364,0,1431786839, 28.330000
19364,1,357897557, 25.270000
19365,0,1431786839, 28.330000
19365,1,357897557, 25.270000
19366,0,2004842367, 24.190001
19366,1,17891601, 26.000000
19367,0,1431655767, -1.000000
19367,1,357913941, -1.000000
19368,0,858993535, -1.000000
19368,1,20132659, -1.000000
19369,0,858993535, -1.000000
19369,1,20132659, -1.000000
19370,0,858993535, -1.000000
19370,1,20132659, -1.000000
19371,0,858993535, -1.000000
19371,1,20132659, -1.000000
19372,0,2004318079, 30.549999
19372,1,17895697, 30.360001
19373,0,2004318079, 30.549999
19373,1,17895697, 30.360001
19374,0,2004318071, 17.670000
19374,1,286331153, 24.280001
19375,0,1465341783, 21.020000
19375,1,353703189, 26.590000
19376,0,2139062143, 21.379999
19376,1,16843009, 26.600000
19377,0,1431786839, 25.920000
19377,1,357897557, 25.270000
19378,0,1431786839, 25.920000
19378,1,357897557, 32.410000
19379,0,2004842367, 24.190001
19379,1,17891601, 35.830002
